sales_genre.genre,sales_genre.global_sales,sales_genre.critic_score
Racing,0.18,61
Adventure,0.18,57
Simulation,0.18,64
Misc,0.18,86
Role-Playing,0.18,82
Role-Playing,0.18,61
Shooter,0.18,61
Action,0.18,84
Role-Playing,0.18,76
Shooter,0.18,83
Adventure,0.18,39
Shooter,0.18,48
Misc,0.18,75
Shooter,0.18,74
Sports,0.18,73
Shooter,0.18,71
Action,0.18,54
Fighting,0.18,75
Racing,0.18,44
Action,0.18,72
Fighting,0.18,59
Sports,0.18,47
Action,0.18,64
Adventure,0.18,60
Action,0.18,69
Sports,0.18,54
Sports,0.18,54
Racing,0.18,73
Adventure,0.18,39
Platform,0.18,76
Misc,0.18,34
Racing,0.18,64
Fighting,0.18,70
Shooter,0.18,35
Role-Playing,0.18,48
Role-Playing,0.18,69
Racing,0.18,59
Action,0.18,65
Sports,0.18,65
Action,0.18,71
Racing,0.18,75
Role-Playing,0.18,84
Action,0.18,60
Action,0.18,56
Platform,0.18,49
Adventure,0.18,68
Racing,0.18,57
Action,0.18,63
Sports,0.18,71
Platform,0.18,51
Sports,0.18,38
Action,0.18,58
Shooter,0.18,77
Action,0.18,52
Puzzle,0.18,59
Shooter,0.18,45
Sports,0.18,75
Sports,0.18,83
Shooter,0.18,81
Platform,0.18,79
Action,0.18,76
Strategy,0.18,67
Action,0.18,70
Shooter,0.18,70
Sports,0.18,81
Misc,0.18,72
Misc,0.18,69
Platform,0.18,61
Role-Playing,0.18,62
Action,0.18,67
Action,0.18,68
Action,0.18,62
Misc,0.18,73
Misc,0.18,82
Action,0.18,51
Shooter,0.18,48
Adventure,0.18,39
Simulation,0.18,59
Racing,0.18,38
Sports,0.18,81
Sports,0.18,67
Racing,0.18,68
Action,0.18,38
Platform,0.18,47
Sports,0.18,59
Racing,0.18,75
Sports,0.18,83
Racing,0.18,56
Fighting,0.18,54
Sports,0.18,63
Sports,0.18,60
Racing,0.18,67
Sports,0.18,81
Action,0.18,51
Action,0.18,65
Sports,0.18,85
Misc,0.18,62
Shooter,0.18,56
Sports,0.18,87
Shooter,0.18,44
Sports,0.18,53
Sports,0.18,59
Fighting,0.18,58
Misc,0.18,38
Role-Playing,0.17,91
Action,0.17,75
Sports,0.17,78
Misc,0.17,73
Shooter,0.17,54
Sports,0.17,68
Action,0.17,61
Sports,0.17,39
Sports,0.17,63
Adventure,0.17,49
Sports,0.17,31
Platform,0.17,59
Racing,0.17,44
Sports,0.17,61
Misc,0.17,66
Sports,0.17,66
Sports,0.17,73
Racing,0.17,72
Sports,0.17,71
Sports,0.17,66
Role-Playing,0.17,72
Platform,0.17,61
Racing,0.17,66
Sports,0.17,72
Action,0.17,59
Shooter,0.17,82
Action,0.17,74
Simulation,0.17,82
Role-Playing,0.17,74
Sports,0.17,70
Simulation,0.17,42
Shooter,0.17,80
Sports,0.17,69
Fighting,0.17,87
Sports,0.17,58
Platform,0.17,73
Adventure,0.17,59
Strategy,0.17,51
Shooter,0.17,84
Action,0.17,52
Shooter,0.17,69
Action,0.17,69
Racing,0.17,52
Strategy,0.17,68
Action,0.17,65
Shooter,0.17,71
Platform,0.17,53
Action,0.17,71
Platform,0.17,64
Action,0.17,54
Action,0.17,56
Platform,0.17,52
Sports,0.17,75
Action,0.17,72
Action,0.17,60
Misc,0.17,81
Action,0.17,82
Racing,0.17,68
Sports,0.17,79
Action,0.17,61
Action,0.17,77
Misc,0.17,70
Action,0.17,48
Action,0.17,58
Action,0.17,57
Action,0.17,71
Action,0.17,65
Role-Playing,0.17,62
Role-Playing,0.17,83
Puzzle,0.17,63
Fighting,0.17,53
Shooter,0.17,78
Sports,0.17,71
Action,0.17,47
Racing,0.17,69
Action,0.17,46
Action,0.17,63
Action,0.17,48
Action,0.17,35
Shooter,0.17,68
Action,0.17,73
Sports,0.17,80
Action,0.17,58
Action,0.17,51
Action,0.17,78
Shooter,0.17,73
Platform,0.17,36
Sports,0.17,56
Shooter,0.17,73
Action,0.17,67
Sports,0.17,72
Misc,0.17,49
Role-Playing,0.17,70
Adventure,0.17,49
Adventure,0.17,42
Platform,0.17,65
Action,0.17,53
Racing,0.17,49
Action,0.17,68
Sports,0.17,64
Fighting,0.17,50
Action,0.17,54
Role-Playing,0.17,42
Role-Playing,0.17,72
Action,0.17,73
Misc,0.17,72
Action,0.17,45
Racing,0.17,72
Shooter,0.17,57
Sports,0.17,76
Shooter,0.17,72
Action,0.17,57
Action,0.17,58
Puzzle,0.17,62
Racing,0.17,65
Action,0.17,50
Action,0.17,61
Shooter,0.17,41
Simulation,0.17,40
Sports,0.17,68
Misc,0.17,72
Sports,0.17,77
Misc,0.17,57
Misc,0.17,72
Adventure,0.17,62
Platform,0.17,44
Action,0.17,76
Adventure,0.17,71
Role-Playing,0.17,77
Racing,0.17,71
Misc,0.16,52
Sports,0.16,61
Platform,0.16,65
Action,0.16,74
Strategy,0.16,94
Puzzle,0.16,74
Racing,0.16,75
Racing,0.16,71
Action,0.16,69
Racing,0.16,64
Shooter,0.16,61
Sports,0.16,68
Sports,0.16,83
Fighting,0.16,66
Racing,0.16,71
Adventure,0.16,25
Shooter,0.16,74
Action,0.16,42
Adventure,0.16,69
Platform,0.16,72
Action,0.16,65
Strategy,0.16,47
Simulation,0.16,73
Racing,0.16,59
Fighting,0.16,77
Sports,0.16,49
Action,0.16,59
Adventure,0.16,53
Misc,0.16,74
Racing,0.16,59
Fighting,0.16,49
Simulation,0.16,70
Action,0.16,76
Simulation,0.16,72
Action,0.16,66
Racing,0.16,66
Action,0.16,75
Shooter,0.16,45
Sports,0.16,66
Shooter,0.16,83
Simulation,0.16,61
Misc,0.16,67
Adventure,0.16,37
Strategy,0.16,73
Action,0.16,81
Action,0.16,51
Adventure,0.16,68
Action,0.16,75
Action,0.16,71
Sports,0.16,83
Action,0.16,67
Action,0.16,51
Platform,0.16,67
Adventure,0.16,77
Sports,0.16,77
Shooter,0.16,62
Platform,0.16,47
Sports,0.16,52
Role-Playing,0.16,55
Shooter,0.16,61
Racing,0.16,52
Puzzle,0.16,74
Action,0.16,56
Fighting,0.16,57
Role-Playing,0.16,74
Misc,0.16,59
Action,0.16,66
Role-Playing,0.16,75
Racing,0.16,71
Sports,0.16,37
Action,0.16,61
Action,0.16,63
Shooter,0.16,70
Sports,0.16,59
Action,0.16,50
Simulation,0.16,73
Strategy,0.16,58
Strategy,0.16,53
Sports,0.16,69
Sports,0.16,86
Racing,0.16,73
Fighting,0.16,64
Sports,0.16,55
Simulation,0.16,62
Racing,0.16,78
Shooter,0.16,84
Racing,0.16,77
Misc,0.16,33
Puzzle,0.16,62
Platform,0.16,77
Shooter,0.16,82
Platform,0.16,38
Strategy,0.16,77
Fighting,0.16,74
Role-Playing,0.16,67
Sports,0.16,61
Action,0.16,70
Shooter,0.16,32
Role-Playing,0.16,82
Sports,0.16,89
Sports,0.16,72
Simulation,0.16,67
Sports,0.16,84
Sports,0.16,77
Fighting,0.16,77
Shooter,0.16,66
Adventure,0.16,64
Action,0.16,63
Action,0.16,60
Adventure,0.16,62
Action,0.16,68
Fighting,0.16,44
Action,0.16,50
Adventure,0.16,62
Shooter,0.16,55
Racing,0.16,57
Sports,0.16,82
Action,0.16,59
Action,0.16,60
Fighting,0.15,63
Racing,0.15,38
Adventure,0.15,60
Shooter,0.15,64
Sports,0.15,73
Role-Playing,0.15,80
Misc,0.15,77
Role-Playing,0.15,55
Action,0.15,78
Racing,0.15,89
Racing,0.15,36
Role-Playing,0.15,74
Shooter,0.15,74
Platform,0.15,75
Misc,0.15,77
Sports,0.15,78
Puzzle,0.15,73
Sports,0.15,89
Racing,0.15,83
Role-Playing,0.15,48
Strategy,0.15,48
Adventure,0.15,77
Action,0.15,75
Platform,0.15,71
Racing,0.15,44
Action,0.15,56
Action,0.15,65
Strategy,0.15,78
Action,0.15,53
Shooter,0.15,74
Simulation,0.15,77
Racing,0.15,54
Sports,0.15,81
Action,0.15,81
Racing,0.15,70
Racing,0.15,86
Sports,0.15,57
Misc,0.15,49
Action,0.15,85
Shooter,0.15,56
Sports,0.15,62
Shooter,0.15,64
Racing,0.15,26
Platform,0.15,61
Sports,0.15,66
Sports,0.15,67
Puzzle,0.15,77
Role-Playing,0.15,65
Puzzle,0.15,75
Platform,0.15,77
Action,0.15,30
Action,0.15,53
Sports,0.15,63
Role-Playing,0.15,72
Fighting,0.15,60
Action,0.15,55
Fighting,0.15,82
Action,0.15,75
Action,0.15,57
Sports,0.15,89
Shooter,0.15,75
Puzzle,0.15,75
Action,0.15,74
Platform,0.15,51
Sports,0.15,81
Fighting,0.15,79
Shooter,0.15,61
Adventure,0.15,83
Sports,0.15,62
Sports,0.15,54
Role-Playing,0.15,64
Role-Playing,0.15,78
Racing,0.15,83
Action,0.15,83
Simulation,0.15,59
Action,0.15,47
Sports,0.15,83
Fighting,0.15,74
Racing,0.15,62
Action,0.15,43
Shooter,0.15,85
Action,0.15,56
Shooter,0.15,71
Action,0.15,51
Shooter,0.15,52
Action,0.15,50
Puzzle,0.15,40
Sports,0.15,77
Racing,0.15,52
Shooter,0.15,71
Misc,0.15,69
Adventure,0.15,66
Fighting,0.15,79
Role-Playing,0.15,60
Action,0.15,54
Fighting,0.15,83
Adventure,0.15,74
Racing,0.15,63
Sports,0.15,66
Action,0.15,73
Puzzle,0.15,39
Adventure,0.15,88
Simulation,0.15,64
Misc,0.15,81
Shooter,0.15,35
Action,0.15,84
Action,0.15,84
Simulation,0.15,70
Platform,0.15,65
Misc,0.15,68
Sports,0.15,75
Role-Playing,0.15,90
Action,0.15,66
Adventure,0.15,67
Racing,0.15,76
Platform,0.15,65
Role-Playing,0.15,80
Platform,0.15,66
Sports,0.15,65
Shooter,0.15,80
Action,0.15,74
Role-Playing,0.15,68
Misc,0.15,81
Action,0.15,39
Shooter,0.15,68
Sports,0.15,69
Shooter,0.15,59
Misc,0.15,43
Fighting,0.15,74
Action,0.15,74
Racing,0.15,65
Action,0.15,62
Platform,0.15,71
Role-Playing,0.15,74
Role-Playing,0.15,66
Sports,0.15,54
Role-Playing,0.15,83
Fighting,0.15,86
Action,0.15,63
Shooter,0.15,50
Racing,0.15,80
Sports,0.15,80
Sports,0.14,64
Action,0.14,66
Racing,0.14,58
Role-Playing,0.14,76
Misc,0.14,56
Action,0.14,83
Fighting,0.14,63
Racing,0.14,59
Puzzle,0.14,64
Role-Playing,0.14,56
Misc,0.14,68
Action,0.14,59
Action,0.14,59
Action,0.14,74
Platform,0.14,83
Action,0.14,80
Role-Playing,0.14,69
Action,0.14,60
Action,0.14,50
Platform,0.14,58
Puzzle,0.14,43
Shooter,0.14,79
Shooter,0.14,75
Racing,0.14,50
Platform,0.14,82
Platform,0.14,82
Role-Playing,0.14,61
Adventure,0.14,76
Strategy,0.14,66
Shooter,0.14,81
Action,0.14,74
Adventure,0.14,59
Role-Playing,0.14,81
Action,0.14,38
Racing,0.14,70
Puzzle,0.14,76
Sports,0.14,78
Simulation,0.14,74
Role-Playing,0.14,68
Sports,0.14,44
Misc,0.14,79
Action,0.14,35
Sports,0.14,81
Sports,0.14,84
Fighting,0.14,59
Simulation,0.14,40
Role-Playing,0.14,63
Shooter,0.14,81
Misc,0.14,67
Sports,0.14,65
Sports,0.14,64
Action,0.14,81
Sports,0.14,77
Puzzle,0.14,68
Sports,0.14,65
Sports,0.14,72
Misc,0.14,67
Adventure,0.14,72
Action,0.14,64
Action,0.14,39
Platform,0.14,80
Action,0.14,54
Racing,0.14,47
Action,0.14,19
Shooter,0.14,77
Action,0.14,71
Sports,0.14,54
Action,0.14,79
Role-Playing,0.14,62
Misc,0.14,64
Strategy,0.14,88
Sports,0.14,79
Racing,0.14,69
Role-Playing,0.14,60
Sports,0.14,78
Adventure,0.14,38
Shooter,0.14,77
Platform,0.14,64
Simulation,0.14,85
Role-Playing,0.14,65
Sports,0.14,62
Shooter,0.14,68
Shooter,0.14,73
Shooter,0.14,96
Platform,0.14,90
Sports,0.14,53
Misc,0.14,36
Puzzle,0.14,70
Role-Playing,0.14,79
Misc,0.14,54
Role-Playing,0.14,93
Shooter,0.14,67
Adventure,0.14,60
Sports,0.14,53
Adventure,0.14,71
Action,0.14,73
Action,0.14,50
Role-Playing,0.14,93
Shooter,0.14,49
Fighting,0.14,63
Racing,0.14,54
Role-Playing,0.14,55
Sports,0.14,65
Platform,0.14,71
Adventure,0.14,66
Role-Playing,0.14,64
Action,0.14,45
Platform,0.14,87
Action,0.14,51
Sports,0.14,72
Sports,0.14,82
Role-Playing,0.14,77
Platform,0.14,68
Action,0.14,75
Shooter,0.14,77
Action,0.14,48
Action,0.14,63
Puzzle,0.14,83
Action,0.14,58
Puzzle,0.14,78
Action,0.14,63
Misc,0.14,38
Simulation,0.14,72
Racing,0.14,60
Action,0.14,58
Racing,0.14,56
Shooter,0.14,71
Role-Playing,0.14,58
Adventure,0.14,81
Role-Playing,0.14,75
Action,0.14,78
Action,0.14,30
Misc,0.14,44
Puzzle,0.14,67
Simulation,0.14,62
Action,0.14,60
Sports,0.14,76
Action,0.14,46
Sports,0.14,68
Sports,0.14,77
Sports,0.14,54
Adventure,0.14,35
Misc,0.14,62
Racing,0.14,74
Fighting,0.14,84
Action,0.14,66
Shooter,0.14,65
Role-Playing,0.14,35
Misc,0.14,65
Misc,0.14,65
Misc,0.14,75
Shooter,0.14,70
Shooter,0.14,73
Platform,0.14,69
Racing,0.14,80
Sports,0.14,88
Action,0.14,47
Action,0.14,50
Sports,0.14,49
Strategy,0.14,79
Fighting,0.14,65
Puzzle,0.14,68
Shooter,0.14,76
Racing,0.13,57
Platform,0.13,72
Action,0.13,76
Shooter,0.13,66
Sports,0.13,49
Platform,0.13,69
Action,0.13,59
Sports,0.13,58
Misc,0.13,48
Action,0.13,53
Shooter,0.13,27
Sports,0.13,80
Racing,0.13,49
Adventure,0.13,50
Fighting,0.13,26
Platform,0.13,73
Misc,0.13,51
Racing,0.13,65
Role-Playing,0.13,72
Role-Playing,0.13,72
Sports,0.13,71
Action,0.13,41
Action,0.13,65
Action,0.13,52
Puzzle,0.13,64
Adventure,0.13,85
Role-Playing,0.13,79
Action,0.13,63
Sports,0.13,76
Action,0.13,50
Action,0.13,39
Misc,0.13,79
Misc,0.13,53
Role-Playing,0.13,58
Action,0.13,28
Action,0.13,44
Puzzle,0.13,69
Sports,0.13,79
Adventure,0.13,75
Racing,0.13,61
Role-Playing,0.13,76
Sports,0.13,70
Fighting,0.13,55
Action,0.13,56
Action,0.13,79
Action,0.13,82
Strategy,0.13,80
Strategy,0.13,92
Platform,0.13,60
Role-Playing,0.13,65
Adventure,0.13,69
Action,0.13,80
Racing,0.13,57
Fighting,0.13,75
Sports,0.13,79
Sports,0.13,42
Fighting,0.13,62
Strategy,0.13,86
Adventure,0.13,54
Simulation,0.13,78
Sports,0.13,80
Adventure,0.13,64
Shooter,0.13,54
Sports,0.13,63
Platform,0.13,67
Shooter,0.13,50
Racing,0.13,74
Action,0.13,70
Platform,0.13,61
Platform,0.13,80
Role-Playing,0.13,88
Racing,0.13,66
Role-Playing,0.13,58
Racing,0.13,56
Misc,0.13,33
Role-Playing,0.13,42
Racing,0.13,73
Fighting,0.13,83
Fighting,0.13,91
Sports,0.13,48
Simulation,0.13,76
Strategy,0.13,62
Action,0.13,61
Sports,0.13,76
Action,0.13,83
Racing,0.13,62
Platform,0.13,77
Action,0.13,48
Action,0.13,86
Platform,0.13,72
Shooter,0.13,78
Racing,0.13,66
Action,0.13,65
Action,0.13,62
Fighting,0.13,77
Role-Playing,0.13,73
Platform,0.13,68
Action,0.13,24
Action,0.13,80
Shooter,0.13,62
Action,0.13,42
Puzzle,0.13,41
Sports,0.13,59
Role-Playing,0.13,78
Action,0.13,67
Action,0.13,68
Action,0.13,67
Sports,0.13,39
Platform,0.13,63
Action,0.13,48
Action,0.13,61
Racing,0.13,58
Shooter,0.13,51
Sports,0.13,70
Action,0.13,61
Action,0.13,57
Racing,0.13,84
Misc,0.13,38
Action,0.13,59
Fighting,0.13,50
Sports,0.13,74
Role-Playing,0.13,73
Action,0.13,39
Platform,0.13,53
Action,0.13,52
Role-Playing,0.13,68
Action,0.13,73
Simulation,0.13,63
Action,0.13,68
Sports,0.13,64
Puzzle,0.13,68
Sports,0.13,85
Puzzle,0.13,60
Sports,0.13,72
Racing,0.13,57
Fighting,0.13,63
Action,0.13,61
Racing,0.13,75
Role-Playing,0.13,60
Shooter,0.13,60
Shooter,0.13,37
Racing,0.13,47
Sports,0.13,70
Racing,0.13,69
Shooter,0.13,83
Misc,0.13,75
Misc,0.13,51
Racing,0.13,70
Sports,0.13,74
Shooter,0.13,45
Fighting,0.13,62
Shooter,0.13,79
Racing,0.13,83
Action,0.13,36
Racing,0.12,75
Puzzle,0.12,71
Action,0.12,84
Platform,0.12,71
Shooter,0.12,50
Role-Playing,0.12,67
Racing,0.12,74
Racing,0.12,86
Sports,0.12,79
Strategy,0.12,70
Action,0.12,59
Action,0.12,81
Platform,0.12,61
Shooter,0.12,63
Action,0.12,53
Adventure,0.12,59
Shooter,0.12,53
Misc,0.12,62
Fighting,0.12,79
Action,0.12,53
Platform,0.12,49
Simulation,0.12,60
Strategy,0.12,50
Misc,0.12,78
Role-Playing,0.12,62
Puzzle,0.12,78
Misc,0.12,64
Role-Playing,0.12,77
Platform,0.12,70
Adventure,0.12,66
Platform,0.12,51
Puzzle,0.12,79
Action,0.12,68
Strategy,0.12,49
Sports,0.12,59
Sports,0.12,66
Action,0.12,52
Puzzle,0.12,68
Shooter,0.12,74
Platform,0.12,73
Misc,0.12,66
Shooter,0.12,37
Shooter,0.12,46
Racing,0.12,60
Action,0.12,64
Adventure,0.12,67
Puzzle,0.12,69
Strategy,0.12,86
Action,0.12,33
Action,0.12,53
Action,0.12,64
Sports,0.12,76
Action,0.12,33
Adventure,0.12,43
Role-Playing,0.12,75
Strategy,0.12,68
Adventure,0.12,50
Action,0.12,63
Action,0.12,49
Racing,0.12,65
Misc,0.12,59
Sports,0.12,63
Fighting,0.12,47
Role-Playing,0.12,59
Adventure,0.12,71
Racing,0.12,55
Role-Playing,0.12,47
Platform,0.12,72
Simulation,0.12,68
Shooter,0.12,80
Action,0.12,65
Shooter,0.12,64
Puzzle,0.12,59
Adventure,0.12,86
Platform,0.12,62
Misc,0.12,83
Fighting,0.12,57
Action,0.12,28
Simulation,0.12,65
Action,0.12,86
Sports,0.12,56
Shooter,0.12,44
Role-Playing,0.12,70
Racing,0.12,66
Fighting,0.12,61
Fighting,0.12,71
Sports,0.12,70
Sports,0.12,66
Racing,0.12,73
Action,0.12,74
Sports,0.12,70
Platform,0.12,89
Racing,0.12,69
Sports,0.12,39
Action,0.12,65
Action,0.12,45
Misc,0.12,83
Misc,0.12,87
Sports,0.12,64
Action,0.12,72
Misc,0.12,36
Puzzle,0.12,63
Sports,0.12,69
Sports,0.12,52
Sports,0.12,69
Fighting,0.12,65
Sports,0.12,76
Sports,0.12,90
Platform,0.12,88
Racing,0.12,36
Shooter,0.12,39
Sports,0.12,59
Simulation,0.12,74
Racing,0.12,66
Fighting,0.12,59
Role-Playing,0.12,68
Action,0.12,50
Adventure,0.12,75
Fighting,0.12,43
Shooter,0.12,63
Racing,0.12,61
Action,0.12,75
Puzzle,0.12,66
Puzzle,0.12,56
Role-Playing,0.12,64
Puzzle,0.12,84
Action,0.12,50
Racing,0.12,25
Action,0.12,73
Action,0.12,74
Simulation,0.12,53
Shooter,0.12,58
Strategy,0.12,64
Shooter,0.12,72
Misc,0.12,61
Action,0.12,68
Adventure,0.12,45
Action,0.12,77
Action,0.12,73
Action,0.12,55
Simulation,0.12,75
Action,0.12,57
Fighting,0.12,54
Action,0.12,78
Sports,0.12,84
Racing,0.12,57
Action,0.12,66
Simulation,0.12,66
Adventure,0.12,63
Platform,0.12,68
Action,0.12,54
Platform,0.12,65
Sports,0.12,89
Shooter,0.12,54
Racing,0.12,81
Shooter,0.12,74
Sports,0.12,73
Role-Playing,0.12,65
Sports,0.12,21
Action,0.12,79
Adventure,0.12,55
Racing,0.11,77
Action,0.11,70
Action,0.11,68
Sports,0.11,59
Racing,0.11,78
Shooter,0.11,62
Racing,0.11,67
Racing,0.11,68
Sports,0.11,66
Adventure,0.11,77
Sports,0.11,45
Sports,0.11,19
Role-Playing,0.11,61
Puzzle,0.11,74
Role-Playing,0.11,76
Action,0.11,62
Action,0.11,72
Role-Playing,0.11,50
Action,0.11,62
Action,0.11,71
Action,0.11,77
Sports,0.11,49
Role-Playing,0.11,69
Shooter,0.11,44
Sports,0.11,63
Action,0.11,45
Shooter,0.11,55
Misc,0.11,68
Puzzle,0.11,76
Strategy,0.11,68
Shooter,0.11,76
Platform,0.11,72
Sports,0.11,67
Strategy,0.11,54
Racing,0.11,40
Action,0.11,81
Role-Playing,0.11,81
Misc,0.11,54
Action,0.11,67
Action,0.11,74
Shooter,0.11,73
Strategy,0.11,82
Action,0.11,75
Action,0.11,25
Misc,0.11,28
Sports,0.11,75
Racing,0.11,52
Racing,0.11,63
Strategy,0.11,55
Action,0.11,67
Fighting,0.11,63
Sports,0.11,70
Platform,0.11,44
Action,0.11,53
Action,0.11,39
Action,0.11,68
Misc,0.11,75
Sports,0.11,81
Shooter,0.11,48
Adventure,0.11,65
Shooter,0.11,63
Shooter,0.11,73
Fighting,0.11,43
Fighting,0.11,69
Platform,0.11,51
Action,0.11,37
Action,0.11,63
Misc,0.11,52
Sports,0.11,66
Sports,0.11,80
Shooter,0.11,75
Shooter,0.11,58
Fighting,0.11,82
Simulation,0.11,66
Racing,0.11,26
Fighting,0.11,68
Racing,0.11,55
Platform,0.11,59
Platform,0.11,75
Shooter,0.11,51
Action,0.11,56
Shooter,0.11,70
Adventure,0.11,72
Action,0.11,70
Platform,0.11,57
Sports,0.11,77
Simulation,0.11,41
Strategy,0.11,68
Role-Playing,0.11,75
Platform,0.11,68
Action,0.11,39
Strategy,0.11,81
Racing,0.11,71
Fighting,0.11,77
Sports,0.11,88
Sports,0.11,58
Action,0.11,50
Misc,0.11,28
Strategy,0.11,63
Misc,0.11,60
Action,0.11,79
Action,0.11,56
Adventure,0.11,62
Puzzle,0.11,55
Sports,0.11,76
Misc,0.11,62
Misc,0.11,70
Shooter,0.11,59
Simulation,0.11,67
Shooter,0.11,51
Fighting,0.11,71
Action,0.11,72
Sports,0.11,58
Fighting,0.11,70
Action,0.11,59
Shooter,0.11,50
Shooter,0.11,60
Action,0.11,76
Action,0.11,50
Simulation,0.11,73
Shooter,0.11,35
Action,0.11,59
Action,0.11,64
Adventure,0.11,49
Action,0.11,50
Misc,0.11,78
Action,0.11,66
Sports,0.11,65
Shooter,0.11,53
Fighting,0.11,56
Adventure,0.11,85
Adventure,0.11,57
Platform,0.11,71
Sports,0.11,48
Adventure,0.11,69
Sports,0.11,55
Action,0.11,77
Action,0.11,49
Action,0.11,58
Adventure,0.11,39
Strategy,0.11,78
Sports,0.11,73
Platform,0.11,69
Misc,0.11,66
Fighting,0.11,83
Action,0.11,45
Adventure,0.11,40
Sports,0.11,58
Racing,0.11,35
Adventure,0.11,67
Platform,0.11,66
Racing,0.11,38
Platform,0.11,73
Shooter,0.11,57
Misc,0.11,56
Action,0.11,79
Action,0.11,44
Racing,0.11,47
Sports,0.11,60
Platform,0.11,77
Action,0.11,48
Action,0.11,53
Sports,0.11,72
Action,0.11,76
Shooter,0.11,62
Sports,0.11,51
Action,0.11,43
Puzzle,0.11,75
Action,0.11,56
Role-Playing,0.11,69
Puzzle,0.11,79
Fighting,0.11,64
Platform,0.11,77
Racing,0.11,67
Platform,0.11,53
Misc,0.11,77
Platform,0.11,62
Simulation,0.11,82
Sports,0.11,85
Sports,0.11,82
Shooter,0.11,74
Puzzle,0.11,52
Sports,0.11,72
Shooter,0.11,54
Action,0.11,64
Sports,0.11,68
Shooter,0.11,28
Shooter,0.11,71
Shooter,0.11,64
Racing,0.11,46
Adventure,0.11,64
Fighting,0.11,37
Action,0.11,83
Racing,0.11,59
Adventure,0.11,50
Action,0.11,55
Racing,0.11,80
Strategy,0.11,51
Fighting,0.11,66
Fighting,0.11,75
Strategy,0.11,75
Fighting,0.11,54
Shooter,0.11,54
Action,0.11,45
Adventure,0.11,60
Simulation,0.11,79
Sports,0.11,63
Simulation,0.11,62
Action,0.1,50
Role-Playing,0.1,75
Role-Playing,0.1,59
Sports,0.1,58
Sports,0.1,24
Sports,0.1,67
Misc,0.1,47
Fighting,0.1,66
Adventure,0.1,82
Action,0.1,59
Platform,0.1,70
Racing,0.1,70
Action,0.1,70
Shooter,0.1,76
Role-Playing,0.1,56
Misc,0.1,54
Sports,0.1,79
Racing,0.1,68
Sports,0.1,69
Role-Playing,0.1,81
Action,0.1,52
Misc,0.1,81
Platform,0.1,54
Misc,0.1,71
Action,0.1,74
Shooter,0.1,83
Action,0.1,81
Adventure,0.1,84
Shooter,0.1,72
Action,0.1,61
Sports,0.1,61
Simulation,0.1,78
Racing,0.1,78
Action,0.1,72
Strategy,0.1,72
Platform,0.1,66
Sports,0.1,71
Puzzle,0.1,64
Role-Playing,0.1,76
Action,0.1,52
Role-Playing,0.1,73
Simulation,0.1,51
Fighting,0.1,72
Action,0.1,66
Action,0.1,51
Strategy,0.1,92
Shooter,0.1,87
Adventure,0.1,62
Action,0.1,34
Misc,0.1,59
Racing,0.1,54
Racing,0.1,72
Action,0.1,39
Racing,0.1,84
Racing,0.1,58
Sports,0.1,60
Simulation,0.1,77
Racing,0.1,63
Sports,0.1,68
Adventure,0.1,56
Action,0.1,60
Fighting,0.1,80
Action,0.1,70
Puzzle,0.1,61
Racing,0.1,66
Role-Playing,0.1,75
Fighting,0.1,57
Sports,0.1,71
Sports,0.1,85
Sports,0.1,61
Action,0.1,53
Shooter,0.1,58
Puzzle,0.1,71
Platform,0.1,52
Shooter,0.1,62
Action,0.1,53
Role-Playing,0.1,58
Misc,0.1,66
Action,0.1,85
Adventure,0.1,70
Adventure,0.1,53
Simulation,0.1,65
Sports,0.1,76
Fighting,0.1,71
Puzzle,0.1,68
Misc,0.1,82
Role-Playing,0.1,76
Role-Playing,0.1,41
Action,0.1,33
Action,0.1,65
Action,0.1,65
Sports,0.1,80
Sports,0.1,49
Role-Playing,0.1,56
Action,0.1,37
Puzzle,0.1,25
Platform,0.1,49
Action,0.1,75
Racing,0.1,68
Role-Playing,0.1,75
Shooter,0.1,78
Adventure,0.1,43
Platform,0.1,60
Shooter,0.1,54
Sports,0.1,57
Racing,0.1,64
Action,0.1,77
Shooter,0.1,55
Action,0.1,77
Misc,0.1,67
Misc,0.1,32
Sports,0.1,69
Shooter,0.1,69
Role-Playing,0.1,60
Adventure,0.1,17
Shooter,0.1,39
Sports,0.1,55
Adventure,0.1,84
Platform,0.1,61
Misc,0.1,75
Puzzle,0.1,28
