sales_genre.genre,sales_genre.global_sales,sales_genre.critic_score
Platform,2.56,73
Shooter,0.17,73
Racing,0.23,73
Strategy,0.07,73
Role-Playing,1.13,73
Shooter,1.34,73
Action,1.12,73
Shooter,10.25,73
Misc,0.35,73
Misc,2.9,73
Action,1.51,73
Action,0.2,73
Action,0.06,73
Puzzle,0.08,73
Adventure,0.07,73
Puzzle,0.05,73
Action,0.48,73
Fighting,0.09,73
Shooter,0.06,73
Shooter,0.41,73
Shooter,0.11,73
Sports,0.59,73
Misc,0.48,73
Racing,1.34,73
Shooter,0.23,73
Sports,0.59,73
Action,0.65,73
Action,0.3,73
Sports,0.31,73
Puzzle,0.26,73
Action,1.35,73
Action,0.13,73
Racing,0.26,73
Sports,0.23,73
Action,0.93,73
Action,1.55,73
Role-Playing,0.13,73
Action,0.72,73
Racing,0.31,73
Shooter,0.72,73
Shooter,1.36,73
Role-Playing,0.65,73
Sports,0.31,73
Misc,0.57,73
Role-Playing,0.13,73
Racing,0.45,73
Fighting,0.1,73
Role-Playing,0.31,73
Sports,0.23,73
Racing,0.16,73
Misc,0.23,73
Shooter,0.09,73
Role-Playing,0.03,73
Action,0.34,73
Adventure,0.04,73
Racing,0.13,73
Sports,0.17,73
Action,0.03,73
Puzzle,0.15,73
Action,0.03,73
Role-Playing,0.03,73
Platform,0.07,73
Fighting,0.71,73
Racing,2.42,73
Platform,0.94,73
Action,0.31,73
Simulation,2.58,73
Role-Playing,0.28,73
Action,0.71,73
Action,0.95,73
Misc,0.17,73
Action,0.07,73
Shooter,0.08,73
Action,0.34,73
Misc,3.13,73
Platform,0.08,73
Misc,0.28,73
Shooter,1.1,73
Role-Playing,0.31,73
Platform,0.5,73
Platform,0.13,73
Role-Playing,0.58,73
Shooter,0.95,73
Shooter,0.7,73
Role-Playing,0.22,73
Sports,0.63,73
Fighting,0.79,73
Strategy,0.03,73
Action,0.51,73
Action,0.1,73
Fighting,3.0,73
Platform,0.08,73
Shooter,0.1,73
Fighting,0.51,73
Role-Playing,0.1,73
Sports,1.0,73
Platform,3.0,73
Sports,0.38,73
Shooter,0.14,73
Simulation,0.26,73
Racing,0.18,73
Adventure,0.7,73
Action,0.05,73
Sports,0.44,73
Action,2.77,73
Simulation,0.16,73
Strategy,0.26,73
Shooter,0.57,73
Simulation,0.03,73
Racing,0.06,73
Adventure,2.39,73
Sports,0.38,73
Fighting,0.57,73
Misc,1.08,73
Racing,0.03,73
Simulation,0.11,73
Action,0.17,73
Fighting,0.2,73
Sports,0.44,73
Shooter,1.21,73
Action,0.58,73
Sports,0.15,73
Simulation,2.07,73
Platform,0.52,73
Action,0.14,73
Simulation,4.62,73
Fighting,0.27,73
Fighting,0.43,73
Sports,1.21,73
Sports,0.81,73
Simulation,0.42,73
Shooter,0.14,73
Racing,0.21,73
Racing,0.02,73
Sports,0.18,73
Action,0.87,73
Sports,0.52,73
Shooter,0.52,73
Racing,2.04,73
Puzzle,0.32,73
Role-Playing,0.1,73
Sports,1.07,73
Misc,0.07,73
Sports,0.11,73
Role-Playing,0.08,73
Platform,0.17,73
Platform,0.02,73
Racing,0.53,73
Action,1.03,73
Misc,2.03,73
Racing,0.37,73
Shooter,2.69,73
Misc,0.87,73
Action,0.85,73
Racing,0.04,73
Sports,0.37,73
Sports,0.37,73
Action,0.02,73
Action,0.43,73
Platform,0.11,73
Simulation,0.67,73
Action,0.02,73
Strategy,0.16,73
Misc,2.35,73
Action,0.37,73
Fighting,0.07,73
Misc,1.44,73
Shooter,0.02,73
Racing,0.81,73
Shooter,0.17,73
Action,0.26,73
Sports,0.07,73
Action,0.19,73
Simulation,0.33,73
Action,0.2,73
Action,0.07,73
Sports,6.19,73
Sports,0.02,73
Sports,0.12,73
Action,0.61,73
Misc,0.4,73
Action,0.18,73
Sports,0.01,73
Simulation,0.16,73
Role-Playing,2.54,73
Shooter,2.1,73
Action,1.15,73
Action,0.17,73
Misc,0.43,73
Action,0.12,73
Platform,0.9,73
Action,0.03,73
Misc,0.18,73
Action,0.12,73
Action,0.04,73
Action,0.29,73
Role-Playing,0.09,73
Role-Playing,0.9,73
Sports,0.61,73
Fighting,0.09,73
Misc,0.24,73
Action,1.28,73
Shooter,0.25,73
Role-Playing,0.4,73
Shooter,0.03,73
Sports,0.02,73
Shooter,1.45,73
Action,0.02,73
Role-Playing,0.36,73
Strategy,0.09,73
Simulation,0.4,73
Simulation,1.04,73
Racing,0.12,73
Action,0.15,73
Misc,0.03,73
Sports,1.32,73
Action,0.78,73
Action,1.86,73
Platform,0.4,73
Action,0.07,73
Misc,0.63,73
Misc,0.24,73
Action,0.3,73
Racing,0.03,73
Action,0.03,73
Fighting,0.3,73
Misc,0.36,73
Simulation,1.14,73
Misc,1.27,73
Shooter,2.21,73
Platform,0.12,73
Simulation,0.23,73
Misc,0.06,73
Simulation,1.2,73
Shooter,0.11,73
Strategy,0.05,73
Shooter,1.67,73
Action,0.92,73
Platform,2.56,73
Shooter,0.17,73
Racing,0.23,73
Strategy,0.07,73
Role-Playing,1.13,73
Shooter,1.34,73
Action,1.12,73
Shooter,10.25,73
Misc,0.35,73
Misc,2.9,73
Action,1.51,73
Action,0.2,73
Action,0.06,73
Puzzle,0.08,73
Adventure,0.07,73
Puzzle,0.05,73
Action,0.48,73
Fighting,0.09,73
Shooter,0.06,73
Shooter,0.41,73
Shooter,0.11,73
Sports,0.59,73
Misc,0.48,73
Racing,1.34,73
Shooter,0.23,73
Sports,0.59,73
Action,0.65,73
Action,0.3,73
Sports,0.31,73
Puzzle,0.26,73
Action,1.35,73
Action,0.13,73
Racing,0.26,73
Sports,0.23,73
Action,0.93,73
Action,1.55,73
Role-Playing,0.13,73
Action,0.72,73
Racing,0.31,73
Shooter,0.72,73
Shooter,1.36,73
Role-Playing,0.65,73
Sports,0.31,73
Misc,0.57,73
Role-Playing,0.13,73
Racing,0.45,73
Fighting,0.1,73
Role-Playing,0.31,73
Sports,0.23,73
Racing,0.16,73
Misc,0.23,73
Shooter,0.09,73
Role-Playing,0.03,73
Action,0.34,73
Adventure,0.04,73
Racing,0.13,73
Sports,0.17,73
Action,0.03,73
Puzzle,0.15,73
Action,0.03,73
Role-Playing,0.03,73
Platform,0.07,73
Fighting,0.71,73
Racing,2.42,73
Platform,0.94,73
Action,0.31,73
Simulation,2.58,73
Role-Playing,0.28,73
Action,0.71,73
Action,0.95,73
Misc,0.17,73
Action,0.07,73
Shooter,0.08,73
Action,0.34,73
Misc,3.13,73
Platform,0.08,73
Misc,0.28,73
Shooter,1.1,73
Role-Playing,0.31,73
Platform,0.5,73
Platform,0.13,73
Role-Playing,0.58,73
Shooter,0.95,73
Shooter,0.7,73
Role-Playing,0.22,73
Sports,0.63,73
Fighting,0.79,73
Strategy,0.03,73
Action,0.51,73
Action,0.1,73
Fighting,3.0,73
Platform,0.08,73
Shooter,0.1,73
Fighting,0.51,73
Role-Playing,0.1,73
Sports,1.0,73
Platform,3.0,73
Sports,0.38,73
Shooter,0.14,73
Simulation,0.26,73
Racing,0.18,73
Adventure,0.7,73
Action,0.05,73
Sports,0.44,73
Action,2.77,73
Simulation,0.16,73
Strategy,0.26,73
Shooter,0.57,73
Simulation,0.03,73
Racing,0.06,73
Adventure,2.39,73
Sports,0.38,73
Fighting,0.57,73
Misc,1.08,73
Racing,0.03,73
Simulation,0.11,73
Action,0.17,73
Fighting,0.2,73
Sports,0.44,73
Shooter,1.21,73
Action,0.58,73
Sports,0.15,73
Simulation,2.07,73
Platform,0.52,73
Action,0.14,73
Simulation,4.62,73
Fighting,0.27,73
Fighting,0.43,73
Sports,1.21,73
Sports,0.81,73
Simulation,0.42,73
Shooter,0.14,73
Racing,0.21,73
Racing,0.02,73
Sports,0.18,73
Action,0.87,73
Sports,0.52,73
Shooter,0.52,73
Racing,2.04,73
Puzzle,0.32,73
Role-Playing,0.1,73
Sports,1.07,73
Misc,0.07,73
Sports,0.11,73
Role-Playing,0.08,73
Platform,0.17,73
Platform,0.02,73
Racing,0.53,73
Action,1.03,73
Misc,2.03,73
Racing,0.37,73
Shooter,2.69,73
Misc,0.87,73
Action,0.85,73
Racing,0.04,73
Sports,0.37,73
Sports,0.37,73
Action,0.02,73
Action,0.43,73
Platform,0.11,73
Simulation,0.67,73
Action,0.02,73
Strategy,0.16,73
Misc,2.35,73
Action,0.37,73
Fighting,0.07,73
Misc,1.44,73
Shooter,0.02,73
Racing,0.81,73
Shooter,0.17,73
Action,0.26,73
Sports,0.07,73
Action,0.19,73
Simulation,0.33,73
Action,0.2,73
Action,0.07,73
Sports,6.19,73
Sports,0.02,73
Sports,0.12,73
Action,0.61,73
Misc,0.4,73
Action,0.18,73
Sports,0.01,73
Simulation,0.16,73
Role-Playing,2.54,73
Shooter,2.1,73
Action,1.15,73
Action,0.17,73
Misc,0.43,73
Action,0.12,73
Platform,0.9,73
Action,0.03,73
Misc,0.18,73
Action,0.12,73
Action,0.04,73
Action,0.29,73
Role-Playing,0.09,73
Role-Playing,0.9,73
Sports,0.61,73
Fighting,0.09,73
Misc,0.24,73
Action,1.28,73
Shooter,0.25,73
Role-Playing,0.4,73
Shooter,0.03,73
Sports,0.02,73
Shooter,1.45,73
Action,0.02,73
Role-Playing,0.36,73
Strategy,0.09,73
Simulation,0.4,73
Simulation,1.04,73
Racing,0.12,73
Action,0.15,73
Misc,0.03,73
Sports,1.32,73
Action,0.78,73
Action,1.86,73
Platform,0.4,73
Action,0.07,73
Misc,0.63,73
Misc,0.24,73
Action,0.3,73
Racing,0.03,73
Action,0.03,73
Fighting,0.3,73
Misc,0.36,73
Simulation,1.14,73
Misc,1.27,73
Role-Playing,0.17,72
Sports,0.17,72
Misc,1.57,72
Sports,0.59,72
Simulation,0.01,72
Action,0.17,72
Simulation,0.01,72
Sports,0.17,72
Role-Playing,0.17,72
Misc,0.17,72
Racing,0.17,72
Shooter,0.17,72
Misc,0.17,72
Misc,0.17,72
Platform,0.16,72
Simulation,0.16,72
Role-Playing,0.01,72
Sports,0.56,72
Shooter,0.56,72
Sports,0.16,72
Puzzle,0.56,72
Platform,0.55,72
Role-Playing,0.15,72
Shooter,0.54,72
Shooter,0.53,72
Racing,0.53,72
Action,3.05,72
Sports,0.14,72
Adventure,0.14,72
Sports,0.14,72
Simulation,0.14,72
Platform,0.13,72
Action,1.4,72
Role-Playing,0.13,72
Role-Playing,0.13,72
Shooter,0.5,72
Platform,0.13,72
Shooter,0.49,72
Fighting,0.49,72
Role-Playing,0.49,72
Sports,0.13,72
Shooter,0.48,72
Action,0.48,72
Sports,0.48,72
Puzzle,0.47,72
Shooter,0.47,72
Platform,0.12,72
Action,0.12,72
Fighting,0.46,72
Platform,0.46,72
Shooter,0.12,72
Action,1.29,72
Action,0.11,72
Platform,0.11,72
Action,0.45,72
Adventure,0.11,72
Action,0.11,72
Sports,0.11,72
Sports,0.11,72
Racing,0.43,72
Shooter,0.1,72
Action,0.1,72
Strategy,0.1,72
Fighting,0.1,72
Racing,0.1,72
Platform,0.42,72
Puzzle,0.1,72
Fighting,1.17,72
Role-Playing,2.57,72
Shooter,0.09,72
Role-Playing,0.4,72
Platform,0.09,72
Shooter,0.39,72
Racing,0.09,72
Adventure,0.39,72
Misc,0.39,72
Action,0.09,72
Fighting,0.38,72
Adventure,0.08,72
Racing,0.08,72
Sports,0.38,72
Fighting,0.37,72
Sports,0.08,72
Role-Playing,0.37,72
Role-Playing,0.08,72
Action,0.08,72
Platform,0.08,72
Action,0.36,72
Adventure,1.06,72
Shooter,1.06,72
Shooter,0.08,72
Role-Playing,0.36,72
Misc,0.07,72
Sports,0.07,72
Role-Playing,0.07,72
Sports,1.02,72
Fighting,1.02,72
Racing,0.34,72
Action,2.28,72
Action,1.01,72
Platform,0.33,72
Action,0.07,72
Action,1.0,72
Shooter,0.07,72
Adventure,0.07,72
Action,0.33,72
Puzzle,0.07,72
Action,0.32,72
Adventure,0.07,72
Action,0.32,72
Platform,0.06,72
Shooter,0.06,72
Sports,0.32,72
Strategy,0.32,72
Action,0.32,72
Simulation,0.06,72
Sports,0.31,72
Shooter,0.06,72
Racing,0.06,72
Misc,8.91,72
Strategy,0.06,72
Platform,0.3,72
Misc,0.3,72
Puzzle,0.05,72
Sports,0.29,72
Sports,0.29,72
Shooter,0.29,72
Sports,0.29,72
Sports,0.05,72
Action,0.05,72
Adventure,0.29,72
Platform,0.29,72
Fighting,0.28,72
Racing,2.07,72
Role-Playing,0.05,72
Shooter,0.87,72
Misc,0.86,72
Action,0.86,72
Sports,0.05,72
Shooter,0.05,72
Sports,0.05,72
Racing,2.05,72
Sports,0.85,72
Misc,0.05,72
Action,0.27,72
Shooter,2.04,72
Strategy,0.04,72
Racing,0.04,72
Sports,0.04,72
Adventure,0.04,72
Sports,0.8,72
Shooter,0.04,72
Role-Playing,0.79,72
Sports,0.04,72
Action,0.04,72
Role-Playing,0.04,72
Fighting,1.93,72
Shooter,0.78,72
Strategy,0.25,72
Action,0.04,72
Shooter,0.03,72
Role-Playing,0.03,72
Fighting,0.75,72
Action,0.75,72
Racing,0.24,72
Racing,0.03,72
Role-Playing,0.23,72
Role-Playing,0.74,72
Role-Playing,0.73,72
Shooter,0.23,72
Misc,1.82,72
Shooter,0.73,72
Adventure,0.03,72
Fighting,0.72,72
Role-Playing,0.22,72
Sports,0.22,72
Simulation,0.22,72
Action,0.03,72
Action,0.03,72
Sports,0.22,72
Role-Playing,0.03,72
Action,0.22,72
Shooter,0.21,72
Fighting,0.68,72
Simulation,0.02,72
Action,0.21,72
Action,0.2,72
Strategy,0.2,72
Platform,0.2,72
Sports,0.2,72
Action,0.2,72
Puzzle,0.64,72
Racing,0.02,72
Action,3.54,72
Racing,0.19,72
Action,0.19,72
Shooter,3.53,72
Shooter,0.02,72
Action,0.02,72
Strategy,0.02,72
Role-Playing,0.19,72
Shooter,0.19,72
Fighting,1.66,72
Role-Playing,0.19,72
Simulation,0.62,72
Strategy,0.02,72
Shooter,1.64,72
Action,3.5,72
Action,0.19,72
Sports,0.61,72
Action,0.18,72
Simulation,0.02,72
Adventure,0.18,72
Shooter,0.61,72
Action,0.18,72
Sports,0.6,72
Racing,0.01,72
Action,0.01,72
Misc,0.18,72
Puzzle,0.01,72
Platform,1.6,72
Shooter,0.01,72
Action,0.6,72
Strategy,0.01,72
Misc,0.6,72
Racing,0.17,72
Role-Playing,0.17,72
Sports,0.17,72
Misc,1.57,72
Sports,0.59,72
Simulation,0.01,72
Action,0.17,72
Simulation,0.01,72
Sports,0.17,72
Role-Playing,0.17,72
Misc,0.17,72
Racing,0.17,72
Shooter,0.17,72
Misc,0.17,72
Misc,0.17,72
Platform,0.16,72
Simulation,0.16,72
Role-Playing,0.01,72
Sports,0.56,72
Shooter,0.56,72
Sports,0.16,72
Puzzle,0.56,72
Platform,0.55,72
Role-Playing,0.15,72
Shooter,0.54,72
Shooter,0.53,72
Racing,0.53,72
Action,3.05,72
Sports,0.14,72
Adventure,0.14,72
Sports,0.14,72
Simulation,0.14,72
Platform,0.13,72
Action,1.4,72
Role-Playing,0.13,72
Role-Playing,0.13,72
Shooter,0.5,72
Platform,0.13,72
Shooter,0.49,72
Fighting,0.49,72
Role-Playing,0.49,72
Sports,0.13,72
Shooter,0.48,72
Action,0.48,72
Sports,0.48,72
Puzzle,0.47,72
Shooter,0.47,72
Platform,0.12,72
Action,0.12,72
Fighting,0.46,72
Platform,0.46,72
Shooter,0.12,72
Action,1.29,72
Action,0.11,72
Platform,0.11,72
Action,0.45,72
Adventure,0.11,72
Action,0.11,72
Sports,0.11,72
Sports,0.11,72
Racing,0.43,72
Shooter,0.1,72
Action,0.1,72
Strategy,0.1,72
Fighting,0.1,72
Racing,0.1,72
Platform,0.42,72
Puzzle,0.1,72
Fighting,1.17,72
Role-Playing,2.57,72
Shooter,0.09,72
Role-Playing,0.4,72
Platform,0.09,72
Shooter,0.39,72
Racing,0.09,72
Adventure,0.39,72
Misc,0.39,72
Action,0.09,72
Fighting,0.38,72
Adventure,0.08,72
Racing,0.08,72
Sports,0.38,72
Fighting,0.37,72
Sports,0.08,72
Role-Playing,0.37,72
Role-Playing,0.08,72
Action,0.08,72
Platform,0.08,72
Action,0.36,72
Adventure,1.06,72
Shooter,1.06,72
Shooter,0.08,72
Role-Playing,0.36,72
Misc,0.07,72
Sports,0.07,72
Role-Playing,0.07,72
Sports,1.02,72
Fighting,1.02,72
Racing,0.34,72
Action,2.28,72
Action,1.01,72
Platform,0.33,72
Action,0.07,72
Action,1.0,72
Shooter,0.07,72
Adventure,0.07,72
Action,0.33,72
Puzzle,0.07,72
Action,0.32,72
Adventure,0.07,72
Action,0.32,72
Platform,0.06,72
Shooter,0.06,72
Sports,0.32,72
Strategy,0.32,72
Action,0.32,72
Simulation,0.06,72
Sports,0.31,72
Shooter,0.06,72
Racing,0.06,72
Misc,8.91,72
Strategy,0.06,72
Platform,0.3,72
Misc,0.3,72
Puzzle,0.05,72
Sports,0.29,72
Sports,0.29,72
Shooter,0.29,72
Sports,0.29,72
Sports,0.05,72
Action,0.05,72
Adventure,0.29,72
Platform,0.29,72
Fighting,0.28,72
Racing,2.07,72
Role-Playing,0.05,72
Shooter,0.87,72
Misc,0.86,72
Action,0.86,72
Sports,0.05,72
Shooter,0.05,72
Sports,0.05,72
Racing,2.05,72
Sports,0.85,72
Misc,0.05,72
Action,0.27,72
Shooter,2.04,72
Strategy,0.04,72
Racing,0.04,72
Sports,0.04,72
Adventure,0.04,72
Sports,0.8,72
Shooter,0.04,72
Role-Playing,0.79,72
Sports,0.04,72
Action,0.04,72
Role-Playing,0.04,72
Fighting,1.93,72
Shooter,0.78,72
Strategy,0.25,72
Action,0.04,72
Shooter,0.03,72
Role-Playing,0.03,72
Fighting,0.75,72
Action,0.75,72
Racing,0.24,72
Racing,0.03,72
Role-Playing,0.23,72
Role-Playing,0.74,72
Role-Playing,0.73,72
Shooter,0.23,72
Misc,1.82,72
Shooter,0.73,72
Adventure,0.03,72
Fighting,0.72,72
Role-Playing,0.22,72
Sports,0.22,72
Simulation,0.22,72
Action,0.03,72
Action,0.03,72
Sports,0.22,72
Role-Playing,0.03,72
Action,0.22,72
Shooter,0.21,72
Fighting,0.68,72
Simulation,0.02,72
Action,0.21,72
Action,0.2,72
Strategy,0.2,72
Platform,0.2,72
Sports,0.2,72
Action,0.2,72
Puzzle,0.64,72
Racing,0.02,72
Action,3.54,72
Racing,0.19,72
Action,0.19,72
Shooter,3.53,72
Shooter,0.02,72
Action,0.02,72
Strategy,0.02,72
Role-Playing,0.19,72
Shooter,0.19,72
Fighting,1.66,72
Role-Playing,0.19,72
Simulation,0.62,72
Strategy,0.02,72
Shooter,1.64,72
Action,3.5,72
Action,0.19,72
Sports,0.61,72
Action,0.18,72
Simulation,0.02,72
Adventure,0.18,72
Shooter,0.61,72
Action,0.18,72
Sports,0.6,72
Racing,0.01,72
Action,0.01,72
Misc,0.18,72
Puzzle,0.01,72
Platform,1.6,72
Shooter,0.01,72
Action,0.6,72
Strategy,0.01,72
Misc,0.6,72
Racing,0.17,72
Role-Playing,0.03,71
Fighting,0.85,71
Action,0.18,71
Strategy,0.02,71
Platform,0.27,71
Role-Playing,0.04,71
Platform,0.78,71
Platform,0.56,71
Strategy,0.07,71
Puzzle,0.12,71
Role-Playing,1.34,71
Simulation,0.24,71
Puzzle,0.29,71
Racing,0.05,71
Platform,0.12,71
Role-Playing,0.9,71
Role-Playing,0.19,71
Puzzle,0.27,71
Platform,1.86,71
Sports,0.51,71
Platform,0.06,71
Racing,1.21,71
Action,0.52,71
Platform,0.14,71
Adventure,0.05,71
Role-Playing,0.19,71
Simulation,0.28,71
Action,1.45,71
Sports,0.05,71
Role-Playing,0.84,71
Action,0.06,71
Sports,0.04,71
Misc,0.56,71
Action,0.4,71
Sports,0.27,71
Action,0.32,71
Platform,0.08,71
Shooter,0.11,71
Racing,0.4,71
Strategy,0.08,71
Sports,0.1,71
Racing,0.04,71
Strategy,0.01,71
Puzzle,0.09,71
Fighting,0.12,71
Sports,0.47,71
Action,2.27,71
Racing,0.05,71
Adventure,0.17,71
Racing,0.17,71
Puzzle,0.27,71
Racing,0.34,71
Racing,0.16,71
Misc,0.1,71
Action,0.26,71
Platform,1.67,71
Sports,0.01,71
Platform,0.95,71
Sports,0.09,71
Misc,0.03,71
Simulation,0.43,71
Misc,0.77,71
Role-Playing,0.24,71
Action,0.03,71
Shooter,0.63,71
Sports,0.43,71
Simulation,0.95,71
Racing,0.16,71
Misc,0.79,71
Racing,0.27,71
Action,0.16,71
Platform,0.96,71
Shooter,0.45,71
Fighting,1.27,71
Action,0.19,71
Sports,0.27,71
Sports,0.08,71
Sports,1.05,71
Platform,0.4,71
Shooter,0.02,71
Action,2.21,71
Shooter,0.04,71
Platform,0.25,71
Shooter,0.9,71
Role-Playing,0.54,71
Action,2.61,71
Fighting,0.11,71
Action,0.24,71
Action,0.09,71
Action,1.86,71
Racing,0.16,71
Shooter,0.57,71
Fighting,0.39,71
Misc,1.65,71
Strategy,0.02,71
Action,0.62,71
Action,2.37,71
Action,0.35,71
Adventure,0.12,71
Simulation,0.29,71
Sports,0.13,71
Platform,0.62,71
Racing,0.04,71
Puzzle,0.05,71
Action,0.35,71
Role-Playing,0.51,71
Shooter,0.5,71
Shooter,9.36,71
Action,1.76,71
Shooter,0.02,71
Adventure,0.14,71
Action,0.68,71
Sports,0.39,71
Simulation,0.06,71
Strategy,0.02,71
Action,0.21,71
Sports,0.17,71
Shooter,0.09,71
Action,0.14,71
Racing,0.11,71
Action,0.17,71
Action,0.66,71
Action,0.6,71
Platform,1.19,71
Racing,1.55,71
Platform,0.36,71
Platform,0.11,71
Role-Playing,0.08,71
Platform,1.94,71
Action,0.9,71
Action,0.07,71
Role-Playing,0.1,71
Shooter,0.06,71
Racing,2.07,71
Shooter,0.01,71
Action,0.88,71
Misc,0.45,71
Sports,0.18,71
Shooter,0.15,71
Action,0.66,71
Racing,0.2,71
Action,0.66,71
Action,1.06,71
Misc,0.09,71
Sports,0.03,71
Action,0.05,71
Role-Playing,0.06,71
Shooter,0.15,71
Puzzle,0.09,71
Misc,0.04,71
Action,1.7,71
Role-Playing,0.28,71
Misc,1.12,71
Fighting,1.43,71
Action,0.18,71
Strategy,0.02,71
Shooter,0.14,71
Simulation,0.08,71
Action,0.4,71
Fighting,0.35,71
Adventure,0.03,71
Shooter,0.25,71
Role-Playing,0.07,71
Adventure,0.92,71
Misc,0.06,71
Action,0.28,71
Role-Playing,0.06,71
Action,0.09,71
Action,0.2,71
Action,0.28,71
Strategy,0.09,71
Sports,0.17,71
Action,0.1,71
Role-Playing,0.22,71
Platform,0.53,71
Shooter,2.65,71
Misc,3.46,71
Platform,0.89,71
Role-Playing,0.29,71
Sports,0.25,71
Racing,0.93,71
Role-Playing,0.1,71
Puzzle,0.99,71
Role-Playing,0.2,71
Platform,0.44,71
Action,0.93,71
Misc,1.44,71
Fighting,0.23,71
Puzzle,2.0,71
Role-Playing,0.05,71
Sports,0.25,71
Role-Playing,0.06,71
Simulation,0.03,71
Role-Playing,0.07,71
Action,0.2,71
Sports,0.02,71
Action,0.09,71
Shooter,0.17,71
Fighting,0.23,71
Adventure,0.05,71
Action,0.61,71
Action,0.44,71
Shooter,0.05,71
Fighting,0.1,71
Shooter,0.02,71
Action,0.08,71
Fighting,0.09,71
Sports,0.33,71
Platform,0.28,71
Simulation,0.37,71
Shooter,0.18,71
Strategy,0.01,71
Racing,0.29,71
Racing,0.42,71
Shooter,1.21,71
Fighting,0.04,71
Action,0.02,71
Sports,0.6,71
Sports,0.02,71
Racing,0.25,71
Platform,0.7,71
Sports,0.31,71
Fighting,2.34,71
Shooter,0.46,71
Shooter,0.05,71
Platform,0.61,71
Platform,0.15,71
Fighting,0.58,71
Action,0.28,71
Puzzle,0.85,71
Action,1.02,71
Action,0.05,71
Shooter,0.39,71
Fighting,0.1,71
Platform,0.15,71
Action,0.76,71
Misc,0.42,71
Role-Playing,0.58,71
Action,0.11,71
Action,0.67,71
Role-Playing,0.39,71
Action,0.38,71
Action,0.17,71
Puzzle,0.1,71
Adventure,0.02,71
Action,0.2,71
Action,0.73,71
Action,0.1,71
Strategy,0.46,71
Sports,0.23,71
Misc,2.42,71
Sports,0.1,71
Action,1.03,71
Shooter,0.21,71
Role-Playing,0.03,71
Fighting,0.85,71
Action,0.18,71
Strategy,0.02,71
Platform,0.27,71
Role-Playing,0.04,71
Platform,0.78,71
Platform,0.56,71
Strategy,0.07,71
Puzzle,0.12,71
Role-Playing,1.34,71
Simulation,0.24,71
Puzzle,0.29,71
Racing,0.05,71
Platform,0.12,71
Role-Playing,0.9,71
Role-Playing,0.19,71
Puzzle,0.27,71
Platform,1.86,71
Sports,0.51,71
Platform,0.06,71
Racing,1.21,71
Action,0.52,71
Platform,0.14,71
Adventure,0.05,71
Role-Playing,0.19,71
Simulation,0.28,71
Action,1.45,71
Sports,0.05,71
Role-Playing,0.84,71
Action,0.06,71
Sports,0.04,71
Misc,0.56,71
Action,0.4,71
Sports,0.27,71
Action,0.32,71
Platform,0.08,71
Shooter,0.11,71
Racing,0.4,71
Strategy,0.08,71
Sports,0.1,71
Racing,0.04,71
Strategy,0.01,71
Puzzle,0.09,71
Fighting,0.12,71
Sports,0.47,71
Action,2.27,71
Racing,0.05,71
Adventure,0.17,71
Racing,0.17,71
Puzzle,0.27,71
Racing,0.34,71
Racing,0.16,71
Misc,0.1,71
Action,0.26,71
Platform,1.67,71
Sports,0.01,71
Platform,0.95,71
Sports,0.09,71
Misc,0.03,71
Simulation,0.43,71
Misc,0.77,71
Role-Playing,0.24,71
Action,0.03,71
Shooter,0.63,71
Sports,0.43,71
Simulation,0.95,71
Racing,0.16,71
Misc,0.79,71
Racing,0.27,71
Action,0.16,71
Platform,0.96,71
Shooter,0.45,71
Fighting,1.27,71
Action,0.19,71
Sports,0.27,71
Sports,0.08,71
Sports,1.05,71
Platform,0.4,71
Shooter,0.02,71
Action,2.21,71
Shooter,0.04,71
Platform,0.25,71
Shooter,0.9,71
Role-Playing,0.54,71
Action,2.61,71
Fighting,0.11,71
Action,0.24,71
Action,0.09,71
Action,1.86,71
Racing,0.16,71
Shooter,0.57,71
Fighting,0.39,71
Misc,1.65,71
Strategy,0.02,71
Action,0.62,71
Action,2.37,71
Action,0.35,71
Adventure,0.12,71
Simulation,0.29,71
Sports,0.13,71
Platform,0.62,71
Racing,0.04,71
Puzzle,0.05,71
Action,0.35,71
Role-Playing,0.51,71
Shooter,0.5,71
Shooter,9.36,71
Action,1.76,71
Shooter,0.02,71
Adventure,0.14,71
Action,0.68,71
Sports,0.39,71
Simulation,0.06,71
Strategy,0.02,71
Action,0.21,71
Sports,0.17,71
Shooter,0.09,71
Action,0.14,71
Racing,0.11,71
Action,0.17,71
Action,0.66,71
Action,0.6,71
Platform,1.19,71
Racing,1.55,71
Platform,0.36,71
Platform,0.11,71
Role-Playing,0.08,71
Platform,1.94,71
Action,0.9,71
